,article,title,link,summary,stock
63,현대차_4,"최악 관세 피하려면…&quot;반도체·조선 지렛대, 美제조업 부활 기여 강조&quot;",https://n.news.naver.com/mnews/article/015/0005163208?sid=101,"전문가들은 관세 협상을 타결하려면 <b>현대차</b> 메타플랜트(210억 달러) 등 기존 투자실적을 최대한... 김태황 명지대 국제통상학과 교수는 “삼성·하이닉스·<b>현대차</b>가 새로 발표한 투자를 최대한 인정받고, 이재명... ",현대차
64,현대차_5,"기아, 인도시장서 '질주' 상반기 판매량 역대 최대",https://n.news.naver.com/mnews/article/009/0005531865?sid=103,"30여 년의 인도 진출 역사를 가진 <b>현대차</b>와 달리 기아는 2019년부터 신차 판매를 본격적으로 시작한... '형님' 격인 <b>현대차</b>가 인도 시장 2위로 앞서나가고 있지만 기아도 혼다, 폭스바겐, 르노 등 굴지의 글로벌 완성차... ",현대차
65,현대차_6,갈림길 선 노란봉투법…이재명표 '친노동정책' 가늠자,http://www.newstomato.com/ReadNews.aspx?no=1269777&inflow=N,"정부안은 22대 법안을 토대로 노조원 책임을 개별로 따져야 한다는 2023년 <b>현대차</b> 비정규직 노동자 손해배상... 정부안에는 <b>현대차</b> 판례를 반영해 파업에 참여한 모두가 '연대책임'을 지는 점은 유지하되, 법 시행 이후에는... ",현대차
66,현대차_7,美 현지공장에 한국식 '생산 DNA' 이식…배터리 수율 95% 돌파,https://n.news.naver.com/mnews/article/009/0005531858?sid=101,"수정 <b>현대차</b> 북미공장 등에 공급 AI 검사시스템도 한몫 공장 초반 높은 불량률 잡고 3천명 고용…최고일자리... 12개 라인을 풀가동 중인 SKBA 조지아 1, 2공장 내부에선 9개 라인을 <b>현대차</b>그룹향으로 운영하고 있다.... ",현대차
67,현대차_8,외국인 입맛 변했나…車·조선·바이오 집중매수,https://n.news.naver.com/mnews/article/015/0005163199?sid=101,"<b>현대차</b>(2385억원), 기아(1971억원) 등 자동차주가 뒤를 이었다. 이 밖에 한화엔진(1252억원), 한국전력(1052억원)... 김재승 <b>현대차</b>증권 연구원은 “대외 불확실성 때문에 코스피지수는 다음달까지 숨 고르기를 이어갈... ",현대차
68,현대차_9,&quot;1년 내내 교섭만 할 판&quot;…하청많은 자동차·철강·조선 치명상,https://n.news.naver.com/mnews/article/011/0004514003?sid=101,"당장 삼성전자와 <b>현대차</b>, 포스코, HD현대중공업·한화오션 등 전자·자동차·철강·조선 등 국내 간판 기업들이 직면할 단체교섭 요구는 적게 잡아도 수백 건에 달한다. SK하이닉스는 1차 협력사만 1806곳, <b>현대차</b>·기아는... ",현대차
69,현대차_10,[7월28일자] 비즈니스포스트 아침의 주요기사,https://www.businesspost.co.kr/BP?command=article_view&num=405137,"풀까, <b>현대차</b>와 K배터리 3사 '불안' ● 국순당 백세주 부진 '바닥 뚫고 지하실로', 배상민 막걸리 수출로 돌파구 찾아 ● <b>현대차</b> F1 레이스 진출 가능성 솔솔, 정의선 모터스포츠로 제네시스 띄우나 ● 연 3%대 예금에 10%대... ",현대차
70,두산에너빌리티_1,한화엔진·삼성바이오…투자 고수들 '러브콜',https://n.news.naver.com/mnews/article/015/0005163193?sid=101,"한국투자증권의 계좌 평균 잔액 10억원 이상 자산가들은 한화오션과 <b>두산에너빌리티</b>, 알테오젠 등을 대거 순매수했다. 증권가에서는 하반기 주도 업종으로 조선을 주목하는 분위기다. 한국과 미국 간 관세 협상... ",두산에너빌리티
71,두산에너빌리티_2,"GS구미열병합발전, 탈석탄 연료전환 착수…<b>두산에너빌리티</b>와 MOU",https://n.news.naver.com/mnews/article/029/0002971264?sid=101,GS구미열병합발전(이하 GS구미열병합)이 <b>두산에너빌리티</b>와 ‘GS구미열병합 발전소 현대화사업’을 위한 업무협약(MOU)을 체결했다. 이번 업무협약을 통해 기존 노후 석탄 설비를 고효율·친환경 설비로 전환하겠다는... ,두산에너빌리티
72,두산에너빌리티_3,군포서 분상제 452가구 분양 4호선 대야미역 인근 7억원대,https://n.news.naver.com/mnews/article/009/0005531756?sid=101,"<b>두산에너빌리티</b>가 삼척시 교동 일원에 건설하는 '트리븐 삼척'이다. 단지는 지하 1층~지상 29층, 4개 동, 전용 84~99㎡ 총 418가구 규모이며 역시 모든 가구가 일반분양된다. 단지 안에 어린이 물놀이터, 키즈스테이션... ",두산에너빌리티
73,두산에너빌리티_4,"SNT에너지, 어닝서프라이즈 넘어 수주 턴어라운드 노린다",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363339,"네옴시티 관련주 SNT에너지 유바이오로직스, 세우글로벌, 비피도, 피앤씨테크, 희림, 대우건설,  롯데정밀화학, 한국전력, 제이엔케이히터,  현대로템, S-Oil, POSCO홀딩스, 지오릿에너지, 효성중공업, <b>두산에너빌리티</b>... ",두산에너빌리티
74,두산에너빌리티_5,"<b>두산에너빌리티</b>, GS구미열병합발전과 발전소 현대화 손잡아",https://n.news.naver.com/mnews/article/021/0002725496?sid=101,"25일 서울 강남구 역삼동 GS타워에서 열린 ‘구미열병합발전소 현대화 사업 협력 업무협약(MOU)’ 체결식에서 이정균(왼쪽) GS구미열병합발전 이정균 대표이사, 윤요한(오른쪽) <b>두산에너빌리티</b> 파워서비스영업총괄이... ",두산에너빌리티
75,두산에너빌리티_6,구미산단 30년 석탄발전 시대 저문다…수소 터빈으로 '새 심장' 단다,https://n.news.naver.com/mnews/article/088/0000961285?sid=102,GS구미열병합은 이를 위해 <b>두산에너빌리티</b>와 'GS구미열병합 발전소 현대화사업'을 위한 업무협약(MOU)을 체결했다. 지난 25일 서울 강남구 GS타워에서 열린 협약식에는 이정균 GS구미열병합 대표이사와 윤요한... ,두산에너빌리티
76,두산에너빌리티_7,&quot;역사의 시작은 끝나지 않았다&quot;… <b>두산에너빌리티</b> 시세 응축 국면,https://www.pinpointnews.co.kr/news/articleView.html?idxno=363282,이런 가운데  <b>두산에너빌리티</b>이 신한투자증권의 'Top Pick'으로 재확인되며 투자자들 사이에서 다시 한번 화제가 되고 있다. 신한투자증권은 최근 보고서에서 2분기 실적 프리뷰(Pre)를 통해 <b>두산에너빌리티</b>에 대해 목표주가... ,두산에너빌리티
77,두산에너빌리티_8,"북미·튀르키예에서 매출 확장…전진건설로봇, 2분기 실적 기대감↑",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363269,우진 <b>두산에너빌리티</b> HD현대인프라코어 에너토크 대동기어 HD현대건설기계 현대로템 케이피에프 TYM 협진  SNT에너지 프리엠스 전진건설로봇 디와이 우진플라임 신진에스엠 진성티이씨 대동 제닉스 로보티즈 수성웹툰... ,두산에너빌리티
78,두산에너빌리티_9,"[시총분석]② 효성·<b>두산</b>, 시총 증가율 1·2위…중공업 계열사 덕에 그룹...",https://www.ekn.kr/web/view.php?key=20250727029000709,두산은 <b>두산에너빌리티</b> 시총이 14조원 증가하며 그룹에 지대한 영향을 줬다. 효성중공업 주가는 지난 24일 장중 114만원을 넘어서며 '황제주'에 등극했다. 최근 두 달 반 동안 효성중공업 주가는 100% 넘게 뛰었다.... ,두산에너빌리티
79,두산에너빌리티_10,"[시총분석] 李 정부 출범 50일만, 총 시총 378조 커졌다…계엄 직후와 비...",https://www.ekn.kr/web/view.php?key=20250727027400472,"LG에너지솔루션, <b>두산에너빌리티</b>, 한화에어로스페이스, LG화학, 포스코홀딩스, 네이버, 현대차, 기아가 뒤를 이었다. 10대 기업의 시가총액 상승분을 합하면 코스피시장 전체 상승분의 46.9%에 달한다.... ",두산에너빌리티
80,기아_1,<b>기아</b> 영업익 24% 미끄러졌는데… '성과급 1억' 달라는 노조,https://www.asiatoday.co.kr/view.php?key=20250728010015622,"장기화&quot; <b>기아</b>가 받아쥔 25% 급감한 영업이익 성적표에 국가경제 빨간 불이 켜진 와중에도, 노조가 인당 1억원이 넘는 성과급을 달라는 데 목소리를 높이고 있다. <b>기아</b>로선 미국 관세 협상에 회사 명운이 달린 시점... ",기아
81,기아_2,"수출기업, 2분기 조 단위 관세 지출은 예고편...하반기 본편 예고",https://www.ajunews.com/view/20250727140743644,"현대차·<b>기아</b>, 美 관세비용만 1조6000억원 이상...3분기엔 2조원 웃돌 듯 LG전자도 관세 비용에 2분기... [사진=연합뉴스] 미국 관세폭탄 여파로 현대차와 <b>기아</b>, LG전자 등 대미 수출기업의 2분기 실적이 직격탄을 맞았다.... ",기아
82,기아_3,"<b>기아</b>, 인도시장서 '질주' 상반기 판매량 역대 최대",https://n.news.naver.com/mnews/article/009/0005531865?sid=103,생산·출시 <b>기아</b>가 올해 상반기 인도 시장에서 최다 판매 신기록을 달성했다. 이달 중순부터는 전기차 현지 생산도 시작했다. 지난해 현대자동차가 인도법인을 기업공개(IPO)한 가운데 <b>기아</b>도 세계 3위 규모인 인도... ,기아
83,기아_4,"&quot;최고 입지·최소 규제 조지아州, 배터리 공급망 허브로&quot;",https://n.news.naver.com/mnews/article/009/0005531853?sid=101,"&quot; 팻 윌슨 미국 조지아주 경제개발부 장관은 최근 조지아주 청사에서 매일경제와 인터뷰하며 &quot;SK, 현대, <b>기아</b> 같은 오랜 파트너를 포함해 모든 기업이 공정하게 경쟁할 수 있는 장을 마련하는 것이 우리의 역할&quot;이라면서... ",기아
84,기아_5,"이스라엘, 가자 접근 구호선 다시 차단…&quot;국제활동가 21명 억류&quot;",https://n.news.naver.com/mnews/article/003/0013387383?sid=104,이스라엘군이 압수한 화물은 민간인이 사용할 수 있는 인도적 지원 물품으로 이스라엘의 불법 봉쇄로 인해 <b>기아</b>와 의료 붕괴 위기에 처한 팔레스타인 주민에게 직접 전달할 예정이었다고 FCC는 설명했다. 한달라호 나포와... ,기아
85,기아_6,"신차도 잘나가는데 중고차도 잘 나간다, <b>기아</b> 인도법인 3년 만에 100번째...",https://www.autodaily.co.kr/news/articleView.html?idxno=534062,"<b>기아</b> 인도 법인(Kia India)가 인도 내 100번째 '<b>기아</b> 인증 중고차(Kia Certified Pre-Owned, CPO)' 매장을 개설하며 의미 있는 이정표를 달성했다고 26일 밝혔다. <b>기아</b>는 불과 3년 만에 100개의 CPO 매장을 구축하며 인도에서 가장... ",기아
86,기아_7,"이스라엘, &quot;가자지구 재앙&quot; 비판에 '찔끔' 봉쇄 풀기",https://n.news.naver.com/mnews/article/079/0004049566?sid=104,그러나 연일 심각해지는 가자지구의 <b>기아</b>와 질병 상황을 여전히 팔레스타인 무장정파 하마스의 선전으로... 팔레스타인 무장정파 하마스가 통치하는 가자지구 보건부에 따르면 <b>기아</b>로 인한 팔레스타인 주민 사망자 수는... ,기아
87,기아_8,외국인 입맛 변했나…車·조선·바이오 집중매수,https://n.news.naver.com/mnews/article/015/0005163199?sid=101,"현대차(2385억원), <b>기아</b>(1971억원) 등 자동차주가 뒤를 이었다. 이 밖에 한화엔진(1252억원), 한국전력(1052억원), 한화에어로스페이스(1011억원) 등도 대규모로 매집했다. 가장 눈에 띄는 것은 자동차주다. 대미 수출 구조가... ",기아
88,기아_9,KIA 릴레이 승리기원 시구…양궁 대표팀 특별 훈련도,http://www.jndn.com/article.php?aid=1753606285414355104,"8월 1일에는 대한민국 양궁 국가대표팀이 광주-<b>기아</b> 챔피언스 필드를 방문한다. 시구에는 안산, 한승연, 시타에 김우진, 소채원, 시포는 이우석과 김종호가 하며 이들은 모두 오는 9월 광주에서 열리는 2025... ",기아
89,기아_10,"‘어나더키친’, 광주은행·지역 스포츠구단과 협업",http://www.kjdaily.com/article.php?aid=1753606201660680004,"27일 어나더키친에 따르면 지역민들의 야구 응원 열기와 소비 혜택 연결을 위해 최근 광주은행과 ‘<b>기아</b>챔피... 어나더키친은 최근 광주FC와 제너럴 스폰서 계약을, <b>기아</b>타이거즈와는 프로모션 계약을 각각 체결했다. 이에... ",기아
90,셀트리온_1,"알테오젠 코스피 이전, 방향성 '공감' 시점은 '고민'",https://n.news.naver.com/mnews/article/011/0004513998?sid=101,알테오젠이 코스피 이전을 결정할 경우 주가 향방은 앞서 이전에 성공한 <b>셀트리온</b>(068270)의 추세를 따라갈 가능성이 높다. <b>셀트리온</b>의 주가는 △2017년 8월 주주총회 소집 결의 및 상장 폐지 승인을 위한 의안 상정... ,셀트리온
91,셀트리온_2,수재민 지원에 발 벗고 나선 제약바이오 기업들...의료계도 적극 동참,http://www.g-enews.com/ko-kr/news/article/news_all/202507241355132683d7a510102_1/article.html,바이오기업 중에는 <b>셀트리온</b>이 지원에 나섰다. <b>셀트리온</b>은 기록적인 폭우로 큰 피해를 입은 수재민들을 돕기 위해 5억원의 성금을 전국재해구호협회에 기부했다. 이번 성금은 갑작스러운 재난으로 삶의 터전을 잃고 고통을... ,셀트리온
92,셀트리온_3,"삼성바이오로직스, 램프업 효과 본격화…중장기 성장 기대감↑",https://www.pinpointnews.co.kr/news/articleView.html?idxno=363292,바이오시밀러(복제 바이오의약품) 관련주 셀루메드 선바이오 팬젠  <b>셀트리온</b>헬스케어... 보령 <b>셀트리온</b>제약 <b>셀트리온</b> 삼천당제약 삼성바이오로직스 알테오젠 한올바이오파마도 투자자들의 주목을 받고 있다. 향후에는... ,셀트리온
93,셀트리온_4,"아주대학교, AISS, ABC 등 외국인 학생 국제 교류 프로그램 성료",https://www.lecturernews.com/news/articleView.html?idxno=183477,"참가자들은 네이버, 삼성전자, 경기도의회, 덴티움, <b>셀트리온</b>, 대웅제약 등 기업들을 방문하고, 국립중앙박물관, K-POP댄스, 화성행궁 등을 방문해 한국 문화와 역사를 체험했다. 이외에도 ▲한국의 경제-문화... ",셀트리온
94,셀트리온_5,“아직 기회 있다”…시밀러 뛰어드는 K제약사,https://n.news.naver.com/mnews/article/024/0000098795?sid=101,홍 박사는 국내 대표 바이오시밀러 기업 <b>셀트리온</b>의 초창기 멤버다. 바이오시밀러 개발부터 상업화까지 전 과정을 이끈 전문가다. 박성수 대웅제약 대표는 “축적된 사업화 역량과 글로벌 파트너십 경험을 바탕으로... ,셀트리온
